candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes,leakage_category,claim_only_correct,claim_evidence_correct,group_quality_tier
SBV2-ALL92-G226-C01,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,supported,no_issue,non_escalation,not_contradiction,The heatwave model reports steeper declines in perceived safety and social connection for highly vulnerable agents than low-vulnerability peers.,9f381f8aec322ad0e2944a20419ed281ad0e483d09be211e770aaf7653a3df95,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G226-C02,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,mild_scope_overclaim,issue,escalation,not_contradiction,"The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers.",3c4f9d0eaaf4b497103fdcdd28a0db1e587d177c6a8e2b3e7d74d5e7a2ccb88a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G226-C03,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,strong_action_overclaim,issue,escalation,not_contradiction,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers.",68c55b28380b94efefa3a119b8a7aabcdf768d73c8949b7baafbe10f4602fa6f,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G226-C04,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,contradiction_candidate,issue,non_escalation,contradiction,The heatwave model reports steeper declines in perceived safety and social connection for low-vulnerability peers than highly vulnerable agents.,53f591399ee677e6fae4a4a2b1457092160b54b7e693ef9f24c1a03a7cfbffca,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G233-C01,SBV2-ALL92-G233,POL-007-S2,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,2,pdf_page_2,metric_result,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).",843b17c7a558735dd7a474df6c921f2513e69f15e45cc8f4b30296f30f5050df,supported,no_issue,non_escalation,not_contradiction,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, and Engel’s curve.",c7f45e349341b0a4cd94dac0e5c78c92182e1793375f2f346c482a5165107a99,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G233-C02,SBV2-ALL92-G233,POL-007-S2,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,2,pdf_page_2,metric_result,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).",843b17c7a558735dd7a474df6c921f2513e69f15e45cc8f4b30296f30f5050df,mild_scope_overclaim,issue,escalation,not_contradiction,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and wage rigidity.",d445c38ab20f90d4ff4c06752424f5152d98f441f7b2bc2a80686dde96fa41c3,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G233-C03,SBV2-ALL92-G233,POL-007-S2,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,2,pdf_page_2,metric_result,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).",843b17c7a558735dd7a474df6c921f2513e69f15e45cc8f4b30296f30f5050df,strong_action_overclaim,issue,escalation,not_contradiction,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and financial contagion.",de6aaa03dee1c6313b89f201a169f4246d0dc997d159a479df6b3da900edcb91,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G233-C04,SBV2-ALL92-G233,POL-007-S2,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,2,pdf_page_2,metric_result,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).",843b17c7a558735dd7a474df6c921f2513e69f15e45cc8f4b30296f30f5050df,contradiction_candidate,issue,non_escalation,contradiction,"SimCity reports no classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, or Engel’s curve.",d979731dbca689372b298a1278798fe1602157e672d531b3b1593fe7f3118f73,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G234-C01,SBV2-ALL92-G234,POL-007-S3,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,6,pdf_page_6,limitation,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.",b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,supported,no_issue,non_escalation,not_contradiction,The SimCity paper identifies a key limitation in existing frameworks as the lack of a common basis for comparison.,d01308719676b52618c8b33e382cfa003b4e7a8c3dc8b49f76a2ac4cdbd8ac6c,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G234-C02,SBV2-ALL92-G234,POL-007-S3,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,6,pdf_page_6,limitation,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.",b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,mild_scope_overclaim,issue,escalation,not_contradiction,The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison and replication.,2a42bd5d4ed8e7b8eb51e076ba31517bb17b15a264788bd758f4cd43a1bbbf56,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G234-C03,SBV2-ALL92-G234,POL-007-S3,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,6,pdf_page_6,limitation,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.",b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,strong_action_overclaim,issue,escalation,not_contradiction,"The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison, replication, and benchmarking.",2c5b8b5bf3cddfd72e6789b4e3b5b323c6e20af93f3fd8086657bad0df915b55,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G234-C04,SBV2-ALL92-G234,POL-007-S3,POL-007,policy_simulation,SimCity: Multi-Agent Urban Development Simulation,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,6,pdf_page_6,limitation,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.",b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,contradiction_candidate,issue,non_escalation,contradiction,"The SimCity paper identifies existing frameworks as already having a clear shared basis for comparison, replication, and benchmarking in this field.",6e526fa5713b35445cd9e639157c6e0fc48946584e616e11577bf8b04d1010fa,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G251-C01,SBV2-ALL92-G251,POL-013-S2,POL-013,policy_simulation,LLM Economist,https://arxiv.org/abs/2507.15815,2507.15815,pdfs/POL-013__2507.15815.pdf,8,pdf_page_8,metric_result,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",19266ecdc6608be2b519e162f01c982a042648b6a95d0cb537016d40aa14610d,supported,no_issue,non_escalation,not_contradiction,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates.,223863fe3c8e3a7c8892a9b4fc4a3ae517f083f823ff5cf2389692409281d7b2,success,simclaim_candidate_v1,ai_preannotated,False,,,True,AI-preannotated candidate; not gold and not human audited.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G251-C02,SBV2-ALL92-G251,POL-013-S2,POL-013,policy_simulation,LLM Economist,https://arxiv.org/abs/2507.15815,2507.15815,pdfs/POL-013__2507.15815.pdf,8,pdf_page_8,metric_result,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",19266ecdc6608be2b519e162f01c982a042648b6a95d0cb537016d40aa14610d,mild_scope_overclaim,issue,escalation,not_contradiction,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates and higher labor.,ecc308c914ecc1ff3450f1071d41cdb50e0c0fac60c78d0bb7790a61af165a41,success,simclaim_candidate_v1,ai_preannotated,False,,,True,AI-preannotated candidate; not gold and not human audited.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G251-C03,SBV2-ALL92-G251,POL-013-S2,POL-013,policy_simulation,LLM Economist,https://arxiv.org/abs/2507.15815,2507.15815,pdfs/POL-013__2507.15815.pdf,8,pdf_page_8,metric_result,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",19266ecdc6608be2b519e162f01c982a042648b6a95d0cb537016d40aa14610d,strong_action_overclaim,issue,escalation,not_contradiction,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule delivered lower rates and superior welfare.,cec1828dde9d7d4fc5bbccd9fdcee8b2d82f59394dc9ad76c2547ab5e9010350,success,simclaim_candidate_v1,ai_preannotated,False,,,True,AI-preannotated candidate; not gold and not human audited.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G251-C04,SBV2-ALL92-G251,POL-013-S2,POL-013,policy_simulation,LLM Economist,https://arxiv.org/abs/2507.15815,2507.15815,pdfs/POL-013__2507.15815.pdf,8,pdf_page_8,metric_result,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",19266ecdc6608be2b519e162f01c982a042648b6a95d0cb537016d40aa14610d,contradiction_candidate,issue,non_escalation,contradiction,The paper reports that the Saez-regression schedule underperformed the LLM Economist while the LLM schedule set lower tax rates.,c2f0151b9fea3ce0f7a09e465974d50e7fa6a6137e6d54c9f9dbf96c34391edf,success,simclaim_candidate_v1,ai_preannotated,False,,,True,AI-preannotated candidate; not gold and not human audited.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G254-C01,SBV2-ALL92-G254,POL-014-S2,POL-014,policy_simulation,LLMs for Large-Scale Urban Complex Mobility Simulation,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,1,pdf_page_1,limitation,Future work focuses on establishing robust validation frameworks to ensure accuracy and reliability in urban planning applications.,edf92dc7f282ad502e05dbd104d66c61750ec65fb4753e875a9e132415cf1258,supported,no_issue,non_escalation,not_contradiction,The paper says future work focuses on validation frameworks for accuracy and reliability in urban planning applications and studies.,04c4562aee05f16f97950523aebad69a778e5ef5635d9e67bacb221406c27adc,success,simclaim_candidate_v1,ai_preannotated,False,,,True,AI-preannotated candidate; not gold and not human audited.,A_claim_only_correct,True,True,tier4_no_B_has_A
