external_id,dataset,claim_text,evidence_text,original_label,mapped_label,label_mapping_rule,source_dataset,source_split,source_info,evidence_source,claim_group_id
scifact_dev_1132_33499189,scifact,TCR/CD3 microdomains are a required to induce the immunologic synapse to activate T cells.,The conformational change is elicited by cooperative rearrangements of two TCR-CD3 complexes and does not require accompanying changes in the structure of the TCRalphabeta ectodomains. This conformational change at CD3 reverts upon ligand dissociation and is required for T cell activation.,SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1132;doc_id=33499189;rationale_sentences,annotated_rationale,scifact_claim_1132
scifact_dev_1137_33370,scifact,TNFAIP3 is a tumor suppressor in glioblastoma.,"The tumorigenic potential of GSCs was decreased with A20 targeting, resulting in increased survival of mice bearing human glioma xenografts. Although inactivating mutations in A20 in lymphoma suggest A20 can act as a tumor suppressor, similar point mutations have not been identified through glioma genomic sequencing: in fact, our data suggest A20 may function as a tumor enhancer in glioma through promotion of GSC survival.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1137;doc_id=33370;rationale_sentences,annotated_rationale,scifact_claim_1137
scifact_dev_1140_12009265,scifact,Taking 400mg of α-tocopheryl acetate helps to prevent prostate cancer.,"Compared with placebo, vitamin E had no effect on the incidence of prostate cancer (active and placebo vitamin E groups, 9.1 and 9.5 events per 1000 person-years; hazard ratio [HR], 0.97; 95% confidence interval [CI], 0.85-1.09; P = .58) or total cancer (active and placebo vitamin E groups, 17.8 and 17.3 cases per 1000 person-years; HR, 1.04; 95% CI, 0.95-1.13; P = .41). CONCLUSIONS In this large, long-term trial of male physicians, neither vitamin E nor C supplementation reduced the risk of prostate or total cancer.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1140;doc_id=12009265;rationale_sentences,annotated_rationale,scifact_claim_1140
scifact_dev_1144_10071552,scifact,Taxation of sugar-sweetened beverages had no effect on the incidence rate of type II diabetes in India.,"The 20% SSB tax was anticipated to reduce overweight and obesity prevalence by 3.0% (95% CI 1.6%-5.9%) and type 2 diabetes incidence by 1.6% (95% CI 1.2%-1.9%) among various Indian subpopulations over the period 2014-2023, if SSB consumption continued to increase linearly in accordance with secular trends. However, acceleration in SSB consumption trends consistent with industry marketing models would be expected to increase the impact efficacy of taxation, averting 4.2% of prevalent overweight/obesity (95% CI 2.5-10.0%) and 2.5% (95% CI 1.0-2.8%) of incident type 2 diabetes from 2014-2023. CONCLUSION Sustained SSB taxation at a high tax rate could mitigate rising obesity and type 2 diabetes in India among both urban and rural subpopulations.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1144;doc_id=10071552;rationale_sentences,annotated_rationale,scifact_claim_1144
scifact_dev_1146_13906581,scifact,Teaching hospitals do not provide better care than non-teaching hospitals.,"Synthesis of the available adjusted estimates on mortality yielded a summary relative risk of 0.96 (95% confidence interval [CI], 0.93–1.00) for teaching versus nonteaching healthcare structures and 1.04 (95% CI, 0.99–1.10) for minor teaching versus nonteaching ones. Other outcomes were diverse, but typically teaching healthcare structures did not do better than nonteaching ones.       Conclusions  The available data are limited by their nonrandomized design, but overall they do not suggest that a healthcare facility's teaching status on its own markedly improves or worsens patient outcomes.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1146;doc_id=13906581;rationale_sentences,annotated_rationale,scifact_claim_1146
scifact_dev_1150_11369420,scifact,Tetraspanin-3 is a causative factor in the development of acute myelogenous leukemia,"However, Tspan3 deletion impaired leukemia stem cell self-renewal and disease propagation and markedly improved survival in mouse models of AML. Additionally, Tspan3 inhibition blocked growth of AML patient samples, suggesting that Tspan3 is also important in human disease. These identify Tspan3 as an important regulator of aggressive leukemias and highlight a role for Tspan3 in oncogenesis.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1150;doc_id=11369420;rationale_sentences,annotated_rationale,scifact_claim_1150
scifact_dev_1163_15305881,scifact,The DdrB protein from Deinococcus radiodurans is an alternative SSB.,"Unexpectedly, the crystal structure reveals that DdrB comprises a novel fold that is structurally and topologically distinct from all other single-stranded binding (SSB) proteins characterized to date.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1163;doc_id=15305881;rationale_sentences,annotated_rationale,scifact_claim_1163
scifact_dev_1175_nei_31272411,scifact,The PPR MDA5 has two N-terminal CARD domains.,"The RIG-I-like receptors (RLRs) RIG-I, MDA5, and LGP2 play a major role in pathogen sensing of RNA virus infection to initiate and modulate antiviral immunity.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1175;doc_id=31272411;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1175
scifact_dev_1179_nei_31272411,scifact,The PRR MDA5 has a central DExD/H RNA helices domain.,"The RIG-I-like receptors (RLRs) RIG-I, MDA5, and LGP2 play a major role in pathogen sensing of RNA virus infection to initiate and modulate antiviral immunity.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1179;doc_id=31272411;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1179
scifact_dev_1180_31272411,scifact,The PRR MDA5 is a sensor of RNA virus infection.,"The RIG-I-like receptors (RLRs) RIG-I, MDA5, and LGP2 play a major role in pathogen sensing of RNA virus infection to initiate and modulate antiviral immunity.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1180;doc_id=31272411;rationale_sentences,annotated_rationale,scifact_claim_1180
scifact_dev_1185_16737210,scifact,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,"Even if only 7% of patients awaiting kidney transplantation participated in an optimized national KPD program, the health care system could save as much as $750 million.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1185;doc_id=16737210;rationale_sentences,annotated_rationale,scifact_claim_1185
scifact_dev_1187_52873726,scifact,The YAP1 and TEAD complex tanslocates into the nucleus where it interacts with transcription factors and DNA-binding proteins that modulate target gene transcription.,YAP/TAZ are transcription co-activators that regulate gene expression primarily through interaction with the TEA domain DNA-binding family of transcription factors (TEAD).,SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1187;doc_id=52873726;rationale_sentences,annotated_rationale,scifact_claim_1187
scifact_dev_1191_nei_30655442,scifact,The amount of publicly available DNA data doubles every 10 years.,The EMBL Nucleotide Sequence Database (http://www.ebi.ac.uk/embl. html ) constitutes Europe's primary nucleotide sequence resource.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1191;doc_id=30655442;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1191
scifact_dev_1194_nei_11419230,scifact,The arm density of TatAd complexes is due to structural rearrangements within Class1 TatAd complexes such as the 'charge zipper mechanism'.,"We propose a concept for the folding and self-assembly of the pore-forming TatA complex from the Twin-arginine translocase and of other membrane proteins based on electrostatic ""charge zippers.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1194;doc_id=11419230;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1194
scifact_dev_1196_nei_25649714,scifact,The availability of safe places to study is effective at decreasing homelessness.,OBJECTIVE To establish the mental health needs of homeless children and families before and after rehousing.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1196;doc_id=25649714;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1196
scifact_dev_1197_nei_25649714,scifact,The availability of safe places to study is not effective at decreasing homelessness.,OBJECTIVE To establish the mental health needs of homeless children and families before and after rehousing.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1197;doc_id=25649714;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1197
scifact_dev_1199_nei_16760369,scifact,The benefits of colchicine were achieved with effective widespread use of secondary prevention strategies such as high-dose statins.,CONTEXT Clinicians and trialists have difficulty with identifying which patients are highest risk for cardiovascular events.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1199;doc_id=16760369;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1199
scifact_dev_1200_nei_3441524,scifact,The binding orientation of the ML-SA1 activator at hTRPML2 is different from the binding orientation of the ML-SA1 activator at hTRPML1.,Transient receptor potential mucolipin 1 (TRPML1) is a Ca2+-releasing cation channel that mediates the calcium signalling and homeostasis of lysosomes.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1200;doc_id=3441524;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1200
scifact_dev_1202_3475317,scifact,The center of the granuloma in an immune cell induces a pro-inflammatory immune response.,"We found that the centers of granulomas have a pro-inflammatory environment that is characterized by the presence of antimicrobial peptides, reactive oxygen species and pro-inflammatory eicosanoids.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1202;doc_id=3475317;rationale_sentences,annotated_rationale,scifact_claim_1202
scifact_dev_1204_nei_31141365,scifact,The combination of H3K4me3 and H3K79me2 is found in quiescent hair follicle stem cells.,"Using mouse skin, where bountiful reservoirs of synchronized hair follicle stem cells (HF-SCs) fuel cycles of regeneration, we explore how adult SCs remodel chromatin in response to activating cues.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1204;doc_id=31141365;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1204
scifact_dev_1207_nei_18909530,scifact,The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.,Self-renewal and differentiation of stem cells depend on asymmetric division and polarized motility processes that in other cell types are modulated by nonmuscle myosin-II (MII) forces and matrix mechanics.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1207;doc_id=18909530;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1207
