candidate_id,variant,evidence_input,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G214-C01,oracle_lengthened,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation. annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",d4ddbd02fe9c7a3909be8081c96cd9218d4b40459943c4d3dc5a014a92341a53,96,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G214-C01,oracle_plus_metadata_lengthened,"Title: PolicySimEval Page: 1 Section: unknown
The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation. annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",178eb02e9e95c70c2f8447c43962438741e3d8baeaccc18280a5ee8b41eb5964,102,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G214-C01,raw_bm25_top1_chunk,"detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",9c719e7931eeb9ab559453e1e27c9828a6d547114fa4722484f970939671c0f8,59,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G214-C01,cleaned_bm25_top1_chunk,"detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",9c719e7931eeb9ab559453e1e27c9828a6d547114fa4722484f970939671c0f8,59,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G214-C01,canonicalized_best_sentence_top5,"Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks.",e74ce1c4900b4f6a3dbe18b7f8baadb45aa53c95de1f4dc80611e9882f053414,33,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G214-C01,canonicalized_three_sentence_window_top5,"annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",ba33352e8894a0fac7bbd44038d946c4256a7181dbdfd70fcf6fbf1c13975299,65,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G214-C02,oracle_clean,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,31,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G214-C02,oracle_plus_metadata,"Title: PolicySimEval Page: 1 Section: unknown
The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",1341426b05330eabc7e76af59d37b78e6929cfa169942de83fe3f2d516f4a514,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G214-C02,oracle_lengthened,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation. annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",d4ddbd02fe9c7a3909be8081c96cd9218d4b40459943c4d3dc5a014a92341a53,96,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G214-C02,oracle_plus_metadata_lengthened,"Title: PolicySimEval Page: 1 Section: unknown
The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation. annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",178eb02e9e95c70c2f8447c43962438741e3d8baeaccc18280a5ee8b41eb5964,102,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G214-C02,raw_bm25_top1_chunk,"detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",9c719e7931eeb9ab559453e1e27c9828a6d547114fa4722484f970939671c0f8,59,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G214-C02,cleaned_bm25_top1_chunk,"detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",9c719e7931eeb9ab559453e1e27c9828a6d547114fa4722484f970939671c0f8,59,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G214-C02,canonicalized_best_sentence_top5,"Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks.",e74ce1c4900b4f6a3dbe18b7f8baadb45aa53c95de1f4dc80611e9882f053414,33,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G214-C02,canonicalized_three_sentence_window_top5,"annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",ba33352e8894a0fac7bbd44038d946c4256a7181dbdfd70fcf6fbf1c13975299,65,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G214-C03,oracle_clean,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,31,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G214-C03,oracle_plus_metadata,"Title: PolicySimEval Page: 1 Section: unknown
The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",1341426b05330eabc7e76af59d37b78e6929cfa169942de83fe3f2d516f4a514,37,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G214-C03,oracle_lengthened,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation. annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks struggle to tackle these tasks effectively, with the highest-performing system achieving only 24.5% coverage rate on comprehensive scenarios, 15.04% on sub-tasks, and 14.5% on auto-generated tasks. These",d4ddbd02fe9c7a3909be8081c96cd9218d4b40459943c4d3dc5a014a92341a53,96,candidate_csv.evidence_text + adjacent_chunk,True,False,True
