candidate_id,sent_global_idx,sentence_text,claim_text
SBV2-ALL92-G226-C02,8,safety and social needs degraded more rapidly for vulnerable individuals.,"The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C02,9,"The interaction between simulation day and HVI class was highly significant, revealing that agents in the ""Extreme"" vulnerability class experienced a steeper decline in their sense of safety over time (β = -0.03/day, p = 0.001) compared to the ""Low"" vulnerability group.","The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C02,10,"Similarly, social need satisfaction eroded most quickly among highly vulnerable agents, underscoring that the primary impact of the heatwave manifested as","The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C02,11,physiological or emotional outcomes for agent i at day j.,"The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C02,12,"Day refers to simulation days, U refers to health vulnerability class (Low, Moderate, High, and Extreme), and “day * U” refers to the interaction between simulation day and health vulnerability class. β0 is the global intercept, and β1 and β2 are the fixed effects for simulation day and the explanatory variable/covariate, respectively. αi, γi, and εij are the random effects of the composite model. αi and γi follow the multivariate normal","The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,0,"The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear.","The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,1,We use a Large Language Model– enhanced agent-based model to simulate a virtual society’s response to a prolonged heatwave.,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,2,One hundred heterogeneous agents receive a Heat Vulnerability Index derived from demographic risk factors and are observed,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,3,"diffusion of risk information, testing competing theories of simple versus complex contagion to understand emergent, population-wide responses (Centola and Macy 2007).","The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,4,"This multi-level approach allows us to build a comprehensive, mechanistic account of social resilience to climate shocks.","The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,5,"Preliminary Results Our preliminary analysis reveals three key findings regarding the differential impacts of the simulated heatwave, the nature of behavioral adaptation, and the social mechanisms of informatio","The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
SBV2-ALL92-G226-C03,6,be found at: The two-level mixed-effects models revealed significant temporal dynamics in daily needs satisfaction across health vulnerability classes (Table 2 and Figure 4).,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers."
