candidate_id,selector,selected_text,selected_chunk_id,selected_rank,n_words,selection_score,reason
SBV2-ALL92-G164-C04,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,44,0.35294117647058826,best+neighbor_overlap
SBV2-ALL92-G166-C01,two_sentence_window_top5,"In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,57,0.3783783783783784,best+neighbor_overlap
SBV2-ALL92-G166-C02,two_sentence_window_top5,"In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,57,0.3783783783783784,best+neighbor_overlap
SBV2-ALL92-G166-C03,two_sentence_window_top5,"In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,57,0.43243243243243246,best+neighbor_overlap
SBV2-ALL92-G166-C04,two_sentence_window_top5,"In this application it turned out that providing the agent with negative values (punishments) instead of positive values (rewards) leads to better performance and higher robustness. Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,57,0.3684210526315789,best+neighbor_overlap
SBV2-ALL92-G167-C01,two_sentence_window_top5,"is that methods which protect the shared backbone benefit from HAPPO’s more stable, coordinated updates, whereas PackNet, which already isolates per-task capacity through pruning, has little to gain and is most effective with the simplest algorithm. Overall, the comparison suggests that while IPPO is a reasonable default, the best CL method and MARL algorithm should be chosen together rather than in isolation. 25",MARL-005_p25_c3,4,63,0.2702702702702703,best+neighbor_overlap
SBV2-ALL92-G167-C02,two_sentence_window_top5,"seconds, revealing highly coherent behavior between the simulated and physical systems, and the observed latency remained consistently around 20 milliseconds. Real-world validation demonstrates that the learned policies transfer smoothly and reliably from simulation to physical hardware, confirming the effectiveness of the training approach.",DT-003_p4_c2,2,43,0.3684210526315789,best+neighbor_overlap
SBV2-ALL92-G167-C03,two_sentence_window_top5,"The RealAIGym project focuses on simple, low degree of freedom systems capable of dynamic behaviors, such as a simple pendulum , AcroMonk , RicMonk and the dual purpose double pendulum used in this competition. With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware.",MARL-017_p1_c2,2,63,0.3076923076923077,best+neighbor_overlap
SBV2-ALL92-G167-C04,two_sentence_window_top5,"is that methods which protect the shared backbone benefit from HAPPO’s more stable, coordinated updates, whereas PackNet, which already isolates per-task capacity through pruning, has little to gain and is most effective with the simplest algorithm. Overall, the comparison suggests that while IPPO is a reasonable default, the best CL method and MARL algorithm should be chosen together rather than in isolation. 25",MARL-005_p25_c3,1,63,0.32432432432432434,best+neighbor_overlap
SBV2-ALL92-G168-C01,two_sentence_window_top5,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces. The actor-critic algorithm is a reinforcement learning technique that merges pol,MARL-015_p7_c2,2,22,0.6153846153846154,best+neighbor_overlap
SBV2-ALL92-G168-C02,two_sentence_window_top5,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces. The actor-critic algorithm is a reinforcement learning technique that merges pol,MARL-015_p7_c2,2,22,0.5714285714285714,best+neighbor_overlap
SBV2-ALL92-G168-C03,two_sentence_window_top5,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces. The actor-critic algorithm is a reinforcement learning technique that merges pol,MARL-015_p7_c2,2,22,0.4444444444444444,best+neighbor_overlap
SBV2-ALL92-G168-C04,two_sentence_window_top5,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces. The actor-critic algorithm is a reinforcement learning technique that merges pol,MARL-015_p7_c2,1,22,0.5185185185185185,best+neighbor_overlap
SBV2-ALL92-G170-C01,two_sentence_window_top5,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation. When deployed on real hardware, it attains 67% success on trained tasks and 50% on unseen ones.",MARL-018_p1_c1,2,37,0.5217391304347826,best+neighbor_overlap
SBV2-ALL92-G170-C02,two_sentence_window_top5,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation. When deployed on real hardware, it attains 67% success on trained tasks and 50% on unseen ones.",MARL-018_p1_c1,4,37,0.5,best+neighbor_overlap
SBV2-ALL92-G170-C03,two_sentence_window_top5,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation. When deployed on real hardware, it attains 67% success on trained tasks and 50% on unseen ones.",MARL-018_p1_c1,4,37,0.5,best+neighbor_overlap
SBV2-ALL92-G170-C04,two_sentence_window_top5,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation. When deployed on real hardware, it attains 67% success on trained tasks and 50% on unseen ones.",MARL-018_p1_c1,2,37,0.5217391304347826,best+neighbor_overlap
SBV2-ALL92-G172-C01,two_sentence_window_top5,We use this deployment in our perception study to gather feedback from sUAS developers. Figure 5 shows the interface our participants used in the study.,MARL-019_p7_c0,2,25,0.3333333333333333,best+neighbor_overlap
SBV2-ALL92-G172-C02,two_sentence_window_top5,We use this deployment in our perception study to gather feedback from sUAS developers. Figure 5 shows the interface our participants used in the study.,MARL-019_p7_c0,2,25,0.3125,best+neighbor_overlap
SBV2-ALL92-G172-C03,two_sentence_window_top5,We use this deployment in our perception study to gather feedback from sUAS developers. Figure 5 shows the interface our participants used in the study.,MARL-019_p7_c0,1,25,0.3225806451612903,best+neighbor_overlap
SBV2-ALL92-G172-C04,two_sentence_window_top5,"These flight controllers were chosen due to their widespread use, comprehensive documentation, and open-source license. For simulation, we employed AirSim (compatible with Px4) and Ardupilot-SITL (compatible with Ardupilot).",MARL-019_p7_c0,2,28,0.26666666666666666,best+neighbor_overlap
SBV2-ALL92-G175-C01,two_sentence_window_top5,"Cooperation The player specializations featured in Craftax-Coop require cooperation among agents for success in the environment, and among these cooperation challenges is resource sharing. We observe in 6a the most trading among agents occurs with MAPPO, followed by IPPO and then PQN.",MARL-001_p7_c2,5,42,0.45161290322580644,best+neighbor_overlap
SBV2-ALL92-G175-C02,two_sentence_window_top5,"Cooperation The player specializations featured in Craftax-Coop require cooperation among agents for success in the environment, and among these cooperation challenges is resource sharing. We observe in 6a the most trading among agents occurs with MAPPO, followed by IPPO and then PQN.",MARL-001_p7_c2,5,42,0.45161290322580644,best+neighbor_overlap
SBV2-ALL92-G175-C03,two_sentence_window_top5,"Cooperation The player specializations featured in Craftax-Coop require cooperation among agents for success in the environment, and among these cooperation challenges is resource sharing. We observe in 6a the most trading among agents occurs with MAPPO, followed by IPPO and then PQN.",MARL-001_p7_c2,5,42,0.3870967741935484,best+neighbor_overlap
