candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes
SBV2-ALL92-G213-C03,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,strong_action_overclaim,issue,escalation,not_contradiction,"The paper states that optimization with individual utility functions remains unresolved for private, shared, and social welfare utilities in MAMO.",2a4ddade05d9b1c78c8385ea07b62aef574a380c49afa82edc2a462b5b2295ae,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G213-C04,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,contradiction_candidate,issue,non_escalation,contradiction,The paper states that optimization with individual utility functions is solved in the broadest MAMO case covered by the discussion.,5f619268561b7c45bab55bd55e68c6fb5a028ebca679197d980999ea3533008f,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,supported,no_issue,non_escalation,not_contradiction,The benchmark reports its best-performing system at 24.5% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,b68ffcda55f0b2a5dae73f9271eb6450a6b347b854bc5462da1db91a71855600,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G214-C02,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,mild_scope_overclaim,issue,escalation,not_contradiction,The benchmark reports its best-performing system above 30% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,4b33184a058d2726b39b971920baf1307d1da652a4404c0b907630bbc1115982,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G214-C03,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,strong_action_overclaim,issue,escalation,not_contradiction,The benchmark reports its best-performing system above 60% accuracy on broad cases and 45% accuracy on targeted sub-tasks.,aa27e7cf3f2813fbec8665edc0ddea54823c5e67bc0cc145f0928bde2502d2af,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G214-C04,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,contradiction_candidate,issue,non_escalation,contradiction,The benchmark reports its best-performing system below 10% accuracy on broad cases and 5% accuracy on targeted sub-tasks.,95c6830a3f70dc33c3762cd4910f7c27d33430b9d08d7b64ce31136103f5ebe8,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G215-C01,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,supported,no_issue,non_escalation,not_contradiction,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, heterogeneous data integration, and result interpretation require expertise.",d5c06f309fcaa68c4d1e1e563cdb198842a20cc27fb4702665ee708672c55dae,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G215-C02,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,mild_scope_overclaim,issue,escalation,not_contradiction,"The ABM discussion says decision-support effectiveness remains uncertain because calibration and heterogeneous data integration require expertise, while interpretation is resolved.",95fdc79a2f60a4fcd212e7eb01f7276e23c25221d4f2eeb256fa9418086b659a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G215-C03,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,strong_action_overclaim,issue,escalation,not_contradiction,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, data integration, interpretation, and validation require extensive expertise.",7b4c549e40e2393dd0397b67e7b3d0f5433119b941fc3586ab11f2be220dd5c8,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G215-C04,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,contradiction_candidate,issue,non_escalation,contradiction,"The ABM discussion says decision-support effectiveness is clear because calibration, heterogeneous data integration, and result interpretation require little expertise.",cf823538918280a1dcc704d7814acae124b2a41dafd152e23652e0a5faf4c100,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G224-C01,SBV2-ALL92-G224,POL-004-S2,POL-004,policy_simulation,SocioVerse,https://arxiv.org/abs/2504.10157,2504.10157,pdfs/POL-004__2504.10157.pdf,8,pdf_page_8,metric_result,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,supported,no_issue,non_escalation,not_contradiction,The election simulation reports correct predictions for more than 90% of state voting results under its winner-takes-all rule.,a02141432bebd42e108a01b611fa343e680a82153d73088f95bcfe121c6e47fb,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G224-C02,SBV2-ALL92-G224,POL-004-S2,POL-004,policy_simulation,SocioVerse,https://arxiv.org/abs/2504.10157,2504.10157,pdfs/POL-004__2504.10157.pdf,8,pdf_page_8,metric_result,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,mild_scope_overclaim,issue,escalation,not_contradiction,The election simulation reports correct predictions for more than 90% of national and state voting results under its winner-takes-all rule.,fe74cfb854431b3ba64f50112a622b4e7a026bc8b30150abb7dda8b4538844cd,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G224-C03,SBV2-ALL92-G224,POL-004-S2,POL-004,policy_simulation,SocioVerse,https://arxiv.org/abs/2504.10157,2504.10157,pdfs/POL-004__2504.10157.pdf,8,pdf_page_8,metric_result,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,strong_action_overclaim,issue,escalation,not_contradiction,The election simulation reports correct predictions for more than 95% of state voting results under its winner-takes-all rule.,9ee779b20a725d4555fb136c28e394ce59ec6d47b2d4780535c333dc17f7e8bc,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G224-C04,SBV2-ALL92-G224,POL-004-S2,POL-004,policy_simulation,SocioVerse,https://arxiv.org/abs/2504.10157,2504.10157,pdfs/POL-004__2504.10157.pdf,8,pdf_page_8,metric_result,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.",cc0765023496704b793e89d67151cb195f174e975b4f578b1c425c8a02601700,contradiction_candidate,issue,non_escalation,contradiction,The election simulation reports correct predictions for below 50% of state voting results under its winner-takes-all rule in aggregate.,e2904768309c8a100cddb1a6f14c720b2a3e239636b3d170ee76776197548b54,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G226-C01,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,supported,no_issue,non_escalation,not_contradiction,The heatwave model reports steeper declines in perceived safety and social connection for highly vulnerable agents than low-vulnerability peers.,9f381f8aec322ad0e2944a20419ed281ad0e483d09be211e770aaf7653a3df95,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G226-C02,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,mild_scope_overclaim,issue,escalation,not_contradiction,"The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers.",3c4f9d0eaaf4b497103fdcdd28a0db1e587d177c6a8e2b3e7d74d5e7a2ccb88a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G226-C03,SBV2-ALL92-G226,POL-005-S1,POL-005,policy_simulation,Impact of Heatwaves on Population Health: LLM-Enhanced ABM,https://arxiv.org/abs/2605.15918,2605.15918,pdfs/POL-005__2605.15918.pdf,2,pdf_page_2,metric_result,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,f49185d8ef6e25bbd844f91d12eb796fa3407bbb2a063f8a2fbd604622b0e88c,strong_action_overclaim,issue,escalation,not_contradiction,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers.",68c55b28380b94efefa3a119b8a7aabcdf768d73c8949b7baafbe10f4602fa6f,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
