candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G251-C03,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule delivered lower rates and superior welfare.,[RANK=1][PDF=POL-013][PAGE=8] a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social welfare (SWF) by 10% over the LLM Economist but both schedules dwarf the U.S. baseline: +93% for the LLM policy and +114% for the perturbed Saez. The planner flattens the first four brackets and soft,strong_action_overclaim,bm25_top1,POL-013,POL-013_p8_c1,1,8,True
SBV2-ALL92-G251-C04,The paper reports that the Saez-regression schedule underperformed the LLM Economist while the LLM schedule set lower tax rates.,"[RANK=1][PDF=POL-013][PAGE=8] Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8",contradiction_candidate,bm25_top1,POL-013,POL-013_p8_c2,1,8,False
SBV2-ALL92-G252-C01,"The paper states that the evaluation covered 100 agents and U.S. tax brackets, leaving larger populations and richer actions for later work.","[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r",supported,bm25_top1,POL-013,POL-013_p12_c3,1,12,False
SBV2-ALL92-G252-C02,"The paper states that the evaluation covered 100 agents, U.S. tax brackets, several population sizes, and richer actions for later work.","[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r",mild_scope_overclaim,bm25_top1,POL-013,POL-013_p12_c3,1,12,False
SBV2-ALL92-G252-C03,"The paper states that the evaluation covered 100 agents, U.S. tax brackets, million-agent populations, multi-country cases, and richer actions.","[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r",strong_action_overclaim,bm25_top1,POL-013,POL-013_p12_c3,1,12,False
SBV2-ALL92-G252-C04,The paper states that the evaluation covered million-agent populations and multi-country cases rather than 100 agents and U.S. tax brackets.,"[RANK=1][PDF=POL-013][PAGE=12] our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work. Broader impacts. The LLM Economist offers a safe testbed for tax-policy ideas but could also be misused to craft policies that prefer select groups or to generate persuasive yet problematic economic narratives. Since the framework inherits priors from ACS data and the base LLM, uncritical use may amplify existing issues. We r",contradiction_candidate,bm25_top1,POL-013,POL-013_p12_c3,1,12,False
SBV2-ALL92-G253-C01,The paper says final location choice relies on a modified Huff model that combines distance with attractiveness from popularity and credibility.,"[RANK=1][PDF=POL-014][PAGE=4] Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring to the agent's profile is matched to a corresponding Point of Interest (POI) category through semantic similarity-based mapping. By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",supported,bm25_top1,POL-014,POL-014_p4_c0,1,4,True
SBV2-ALL92-G253-C02,"The paper says final location choice relies on a modified Huff model that combines distance, attractiveness, popularity, credibility, and travel purpose.","[RANK=1][PDF=POL-014][PAGE=4] Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring to the agent's profile is matched to a corresponding Point of Interest (POI) category through semantic similarity-based mapping. By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",mild_scope_overclaim,bm25_top1,POL-014,POL-014_p4_c0,1,4,True
SBV2-ALL92-G253-C03,"The paper says final location choice relies on a modified Huff model that combines distance, attractiveness, popularity, credibility, and daily schedules.","[RANK=1][PDF=POL-014][PAGE=4] Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring to the agent's profile is matched to a corresponding Point of Interest (POI) category through semantic similarity-based mapping. By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",strong_action_overclaim,bm25_top1,POL-014,POL-014_p4_c0,1,4,True
SBV2-ALL92-G253-C04,The paper says final location choice ignores distance and attractiveness rather than combining them through a modified Huff model.,"[RANK=1][PDF=POL-014][PAGE=4] Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring to the agent's profile is matched to a corresponding Point of Interest (POI) category through semantic similarity-based mapping. By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimot",contradiction_candidate,bm25_top1,POL-014,POL-014_p4_c0,1,4,True
SBV2-ALL92-G254-C01,The paper says future work focuses on validation frameworks for accuracy and reliability in urban planning applications and studies.,"[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik",supported,bm25_top1,POL-014,POL-014_p1_c0,1,1,True
SBV2-ALL92-G254-C02,"The paper says future work focuses on validation frameworks for accuracy, reliability, transferability, and urban planning application studies.","[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik",mild_scope_overclaim,bm25_top1,POL-014,POL-014_p1_c0,1,1,True
SBV2-ALL92-G254-C03,"The paper says future work focuses on validation frameworks that deliver accuracy, reliability, transferability, and urban planning decision support.","[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik",strong_action_overclaim,bm25_top1,POL-014,POL-014_p1_c0,1,1,True
SBV2-ALL92-G254-C04,The paper says future work focuses on interface design rather than validation frameworks for accuracy and reliability in urban planning applications.,"[RANK=1][PDF=POL-014][PAGE=1] Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of Technology 3University College London Summary This study presents an innovative approach to urban mobility simulation by integrating a Large Language Model (LLM) with Agent-Based Modeling (ABM). Unlik",contradiction_candidate,bm25_top1,POL-014,POL-014_p1_c0,1,1,True
