candidate_id,target_candidate_group_id,selector,selected_evidence,selected_source_unit_id,selected_chunk_id,selected_rank,selected_page_number,selector_score,n_words,source_type,selection_reason,selected_evidence_sha256
SBV2-ALL92-G128-C01,SBV2-ALL92-G128,three_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so compari- son focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index. This indicates a strong and stable policy rather than a single high-variance run.",,DT-010_p5_c3,2,5,0.533333,55,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,1f391654223e98ed2cc1975805402b2f8e2fe4b93ddaa1c2b8b970087a24fdd6
SBV2-ALL92-G128-C02,SBV2-ALL92-G128,three_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so compari- son focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index. This indicates a strong and stable policy rather than a single high-variance run.",,DT-010_p5_c3,2,5,0.516129,55,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,1f391654223e98ed2cc1975805402b2f8e2fe4b93ddaa1c2b8b970087a24fdd6
SBV2-ALL92-G128-C03,SBV2-ALL92-G128,three_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so compari- son focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index. This indicates a strong and stable policy rather than a single high-variance run.",,DT-010_p5_c3,2,5,0.466667,55,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,1f391654223e98ed2cc1975805402b2f8e2fe4b93ddaa1c2b8b970087a24fdd6
SBV2-ALL92-G128-C04,SBV2-ALL92-G128,three_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so compari- son focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index. This indicates a strong and stable policy rather than a single high-variance run.",,DT-010_p5_c3,2,5,0.333333,55,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,1f391654223e98ed2cc1975805402b2f8e2fe4b93ddaa1c2b8b970087a24fdd6
SBV2-ALL92-G131-C01,SBV2-ALL92-G131,three_sentence_window_top5,"still processes data from the physical system continuously. Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2.",,DT-011_p3_c3,2,3,0.482759,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,99db999bf23a28a1081befb795515f248c6f64118550327c1c3c4b8ca84540b4
SBV2-ALL92-G131-C02,SBV2-ALL92-G131,three_sentence_window_top5,"still processes data from the physical system continuously. Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2.",,DT-011_p3_c3,1,3,0.296296,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,99db999bf23a28a1081befb795515f248c6f64118550327c1c3c4b8ca84540b4
SBV2-ALL92-G131-C03,SBV2-ALL92-G131,three_sentence_window_top5,"Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2. Digital assets classified by the level of automation in data exchange with the physical asset, as per Kritzinger et al.",,DT-011_p3_c3,3,3,0.296296,55,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,c3bd9216967f4b127c638221d5ca53b9fdc56eb4d62d664518fd4b3239887986
SBV2-ALL92-G131-C04,SBV2-ALL92-G131,three_sentence_window_top5,"still processes data from the physical system continuously. Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2.",,DT-011_p3_c3,3,3,0.285714,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,99db999bf23a28a1081befb795515f248c6f64118550327c1c3c4b8ca84540b4
SBV2-ALL92-G135-C01,SBV2-ALL92-G135,three_sentence_window_top5,"CONCLUSION AND FUTURE WORKS This paper studies the problem of optimizing MG energy management, a task become crucial nowadays due to the paradigm shift driven by the rapid diffusion of DERs. The availability of historical datasets and the development of DT for BESS allowed the employment of advanced ML approaches to effectively address this challenge. We propose a novel RL-based approach, namely RL∗, able to learn from historical data a control policy that maximizes the cumulated reward of M",,DT-012_p8_c0,5,8,0.142857,79,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,a991f1b56ee08550bac92cafe4cc36187fa4d55e29f9654366f04c69d65789b7
SBV2-ALL92-G135-C02,SBV2-ALL92-G135,three_sentence_window_top5,"CONCLUSION AND FUTURE WORKS This paper studies the problem of optimizing MG energy management, a task become crucial nowadays due to the paradigm shift driven by the rapid diffusion of DERs. The availability of historical datasets and the development of DT for BESS allowed the employment of advanced ML approaches to effectively address this challenge. We propose a novel RL-based approach, namely RL∗, able to learn from historical data a control policy that maximizes the cumulated reward of M",,DT-012_p8_c0,2,8,0.137931,79,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,a991f1b56ee08550bac92cafe4cc36187fa4d55e29f9654366f04c69d65789b7
SBV2-ALL92-G135-C03,SBV2-ALL92-G135,three_sentence_window_top5,"BESS usage. Among the analysed approaches, the proposed RL⋆solu- tion provides the best average results over the time horizon. Within the central months of the year (approximately June to September), the performances have been on par or slightly worse than those of previous RL-based solutions and OG.",,DT-012_p6_c2,5,6,0.142857,47,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,20b35441792db31f7006bb97160dada5be6d525421dd67a483b3e9b10967a79f
SBV2-ALL92-G135-C04,SBV2-ALL92-G135,three_sentence_window_top5,"CONCLUSION AND FUTURE WORKS This paper studies the problem of optimizing MG energy management, a task become crucial nowadays due to the paradigm shift driven by the rapid diffusion of DERs. The availability of historical datasets and the development of DT for BESS allowed the employment of advanced ML approaches to effectively address this challenge. We propose a novel RL-based approach, namely RL∗, able to learn from historical data a control policy that maximizes the cumulated reward of M",,DT-012_p8_c0,3,8,0.142857,79,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,a991f1b56ee08550bac92cafe4cc36187fa4d55e29f9654366f04c69d65789b7
SBV2-ALL92-G140-C01,SBV2-ALL92-G140,three_sentence_window_top5,. Air Quality Transport Smart Farm Monitoring Monitoring Monitoring Route Mgmt RL Engine What-if Engine Decision data collection reported data information application demands reported data Data update actions to Twin Layer domain nodes #1 #2 #3 Fig. 1. 4-layered architecture of the proposed Digital Twin-guided energy management f,,DT-014_p2_c0,3,2,0.095238,48,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,112f6b421dc23ced7d468e8d10c2c7c2b147a0f7b51fa32a5a3aef47eaabbd19
SBV2-ALL92-G140-C02,SBV2-ALL92-G140,three_sentence_window_top5,. Air Quality Transport Smart Farm Monitoring Monitoring Monitoring Route Mgmt RL Engine What-if Engine Decision data collection reported data information application demands reported data Data update actions to Twin Layer domain nodes #1 #2 #3 Fig. 1. 4-layered architecture of the proposed Digital Twin-guided energy management f,,DT-014_p2_c0,3,2,0.095238,48,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,112f6b421dc23ced7d468e8d10c2c7c2b147a0f7b51fa32a5a3aef47eaabbd19
SBV2-ALL92-G140-C03,SBV2-ALL92-G140,three_sentence_window_top5,. Air Quality Transport Smart Farm Monitoring Monitoring Monitoring Route Mgmt RL Engine What-if Engine Decision data collection reported data information application demands reported data Data update actions to Twin Layer domain nodes #1 #2 #3 Fig. 1. 4-layered architecture of the proposed Digital Twin-guided energy management f,,DT-014_p2_c0,2,2,0.095238,48,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,112f6b421dc23ced7d468e8d10c2c7c2b147a0f7b51fa32a5a3aef47eaabbd19
SBV2-ALL92-G140-C04,SBV2-ALL92-G140,three_sentence_window_top5,. Air Quality Transport Smart Farm Monitoring Monitoring Monitoring Route Mgmt RL Engine What-if Engine Decision data collection reported data information application demands reported data Data update actions to Twin Layer domain nodes #1 #2 #3 Fig. 1. 4-layered architecture of the proposed Digital Twin-guided energy management f,,DT-014_p2_c0,2,2,0.097561,48,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,112f6b421dc23ced7d468e8d10c2c7c2b147a0f7b51fa32a5a3aef47eaabbd19
SBV2-ALL92-G141-C01,SBV2-ALL92-G141,three_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",,DT-014_p2_c1,2,2,0.2,68,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63767776e3816765e3e638c6116fc1478b097711134cdb3867abe880c52f88fa
SBV2-ALL92-G141-C02,SBV2-ALL92-G141,three_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",,DT-014_p2_c1,5,2,0.243902,68,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63767776e3816765e3e638c6116fc1478b097711134cdb3867abe880c52f88fa
SBV2-ALL92-G141-C03,SBV2-ALL92-G141,three_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",,DT-014_p2_c1,4,2,0.238095,68,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63767776e3816765e3e638c6116fc1478b097711134cdb3867abe880c52f88fa
SBV2-ALL92-G141-C04,SBV2-ALL92-G141,three_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",,DT-014_p2_c1,4,2,0.238095,68,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63767776e3816765e3e638c6116fc1478b097711134cdb3867abe880c52f88fa
