candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,claim_text,claim_only_pred,evidence_only_pred,claim_evidence_pred,claim_only_correct,evidence_only_correct,claim_evidence_correct,leakage_category
SBV2-ALL92-G256-C04,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,contradiction_candidate,"The paper says the benchmark indicates little speedup potential relative to online LLM inference, with throughput depending on hardware details.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G257-C01,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,supported,"The paper says MobileCity gains efficiency at scale partly by disabling LLM modules, trading behavioral fidelity for simulation speed.",contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G257-C02,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,mild_scope_overclaim,"The paper says MobileCity gains efficiency at scale partly by disabling LLM modules and planner modules, trading behavioral fidelity for speed.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G257-C03,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,strong_action_overclaim,"The paper says MobileCity gains efficiency at scale by removing LLM reasoning and behavior modules, trading broad behavioral fidelity for speed.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G257-C04,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,contradiction_candidate,The paper says MobileCity gains efficiency at scale while retaining LLM modules and behavioral fidelity during simulation runs.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G259-C01,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,supported,The paper reports a 20.7% improvement in macro averaged prediction error over gradient boosting baselines for six behavioral categories.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G259-C02,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,mild_scope_overclaim,The paper reports a 20.7% improvement in macro averaged prediction error over gradient boosting baselines for eight behavioral categories.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G259-C03,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,strong_action_overclaim,The paper reports a 20.7% improvement in macro averaged prediction error over neural and gradient boosting baselines for six behavioral categories.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G259-C04,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,contradiction_candidate,The paper reports a 20.7% increase in macro averaged prediction error over gradient boosting baselines for six behavioral categories.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G261-C01,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,supported,The paper says a calibration layer maps aggregated agent responses to observable population metrics for validation and counterfactual intervention analysis.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G261-C02,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,mild_scope_overclaim,The paper says a calibration layer maps aggregated agent responses and subgroup narratives to observable population metrics for counterfactual intervention analysis.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G261-C03,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,strong_action_overclaim,The paper says a calibration layer maps individual conversations and aggregated responses to observable population metrics for counterfactual intervention analysis.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G261-C04,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,contradiction_candidate,The paper says a calibration layer maps observable population metrics into agent responses rather than mapping responses to metrics.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G262-C01,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,supported,The work implements a lightweight domain-specific activity chain generator based on model [8] while allowing custom alternative generation methods.,mild_scope_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G262-C02,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,mild_scope_overclaim,The work implements a lightweight domain-specific activity chain generator based on model [8] while adding several custom generation methods.,mild_scope_overclaim,contradiction_candidate,supported,True,False,False,D_claim_only_better
SBV2-ALL92-G262-C03,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,strong_action_overclaim,The work implements a lightweight domain-specific activity chain generator based on model [8] as its main behavioral simulation engine.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G262-C04,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,contradiction_candidate,The work avoids a lightweight domain-specific activity chain generator based on model [8] and fixes generation methods in advance.,mild_scope_overclaim,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G264-C01,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,supported,Existing mobility simulation platforms struggle to integrate advanced mobility models and provide limited dynamic behavior adaptation from environmental feedback.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G264-C02,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,mild_scope_overclaim,Existing mobility simulation platforms struggle to integrate advanced mobility models and provide limited dynamic behavior adaptation from weather feedback.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G264-C03,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,strong_action_overclaim,Existing mobility simulation platforms struggle to integrate advanced mobility models and provide limited dynamic behavior adaptation for urban management.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G264-C04,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,contradiction_candidate,Existing mobility simulation platforms smoothly integrate advanced mobility models and provide strong dynamic behavior adaptation from environmental feedback.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G266-C01,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,supported,The framework maps six-point Likert answers to ordinal scores and pools both surveys before averaging agent belief-state values.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G266-C02,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,mild_scope_overclaim,The framework maps six-point Likert answers to ordinal scores and pools both surveys before averaging agent infection-risk values.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G266-C03,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,strong_action_overclaim,The framework maps six-point Likert answers to ordinal scores and pools clinical records before averaging agent belief-state values.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G266-C04,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,contradiction_candidate,The framework keeps six-point Likert answers as categorical letters and separates both surveys before averaging agent belief-state values.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G271-C01,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,supported,"The simulation reports travel-time inconsistency stabilizing near 0.15 after day 15, indicating stationary day-to-day evolution with acceptable consistency.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G271-C02,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,mild_scope_overclaim,"The simulation reports travel-time inconsistency stabilizing near 0.15 after day 10, indicating stationary day-to-day evolution with acceptable consistency.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G271-C03,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,strong_action_overclaim,"The simulation reports travel-time inconsistency stabilizing near 0.05 after day 5, indicating stationary day-to-day evolution with acceptable consistency.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G271-C04,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,contradiction_candidate,"The simulation reports travel-time inconsistency rising past 0.15 after day 15, indicating unstable day-to-day evolution with poor consistency.",supported,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G272-C01,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,supported,A full-wallet account keeps its balance unchanged during no-sale and no-travel periods because each new credit makes the oldest credit expire.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G272-C02,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,mild_scope_overclaim,A full-wallet account keeps its balance unchanged during no-sale and no-travel periods because each new credit makes two older credits expire.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G272-C03,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,strong_action_overclaim,A full-wallet account keeps its balance unchanged during sale and travel periods because each new credit makes the oldest credit expire.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G272-C04,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,contradiction_candidate,A full-wallet account increases its balance during no-sale and no-travel periods because each new credit remains beside the oldest credit.,mild_scope_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G276-C01,SBV2-ALL92-G276,POL-021,policy_simulation,limitation,supported,"The paper describes A/B testing as reactive, delayed in feedback, and risky when trials occur in live platform environments.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G276-C02,SBV2-ALL92-G276,POL-021,policy_simulation,limitation,mild_scope_overclaim,"The paper describes A/B testing as reactive, delayed in feedback, and risky when trials occur in live health environments.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
